batch,charge_t,compound,form,mass_t,n,pos_t,scalar,solver,time,time_t,tpb,vel_t,steptime,fps,pups,ops
8192,float32,True,nx,float32,1,float32,False,NumbaSolver,4.702573376000146,float32,384,float32,0.0005740446015625178,1742.0249180604696,1742.0249180604696,1742.0249180604696
8192,float32,True,nx,float32,4,float32,False,NumbaSolver,4.636418320000303,float32,384,float32,0.0005659690332031619,1766.881121287491,7067.524485149964,28270.097940599855
8192,float32,True,nx,float32,16,float32,False,NumbaSolver,4.682316247999552,float32,384,float32,0.0005715718076171328,1749.5614491011595,27992.983185618552,447887.73096989683
8192,float32,True,nx,float32,64,float32,False,NumbaSolver,4.64447844300048,float32,384,float32,0.000566952934936582,1763.8148396072022,112884.14973486094,7224585.5830311
4608,float32,True,nx,float32,256,float32,False,NumbaSolver,2.8831089100003737,float32,384,float32,0.0006256746766493867,1598.2746902195252,409158.32069619844,104744530.0982268
648,float32,True,nx,float32,1024,float32,False,NumbaSolver,1.9148656870002014,float32,384,float32,0.00295503964043241,338.4049358653173,346526.65432608494,354843294.029911
41,float32,True,nx,float32,4096,float32,False,NumbaSolver,1.2389813009995123,float32,384,float32,0.030219056121939324,33.09170200302816,135543.61140440335,555186632.3124361
3,float32,True,nx,float32,16384,float32,False,NumbaSolver,1.0615073520002625,float32,384,float32,0.35383578400008747,2.8261697804983816,46303.965683685485,758644173.761503
8192,float32,True,nx,float32,1,float32,False,NumbaSolver,4.691311645001406,float32,512,float32,0.0005726698785402107,1746.2067370281356,1746.2067370281356,1746.2067370281356
8192,float32,True,nx,float32,4,float32,False,NumbaSolver,4.746505007999076,float32,512,float32,0.0005794073496092622,1725.9014761797118,6903.605904718847,27614.42361887539
8192,float32,True,nx,float32,16,float32,False,NumbaSolver,4.654389733001153,float32,512,float32,0.0005681628092042423,1760.0588841789563,28160.9421468633,450575.0743498128
8192,float32,True,nx,float32,64,float32,False,NumbaSolver,4.66290731799927,float32,512,float32,0.0005692025534667078,1756.843840403624,112438.00578583193,7196032.370293244
4608,float32,True,nx,float32,256,float32,False,NumbaSolver,2.9632026700001006,float32,512,float32,0.0006430561349826607,1555.0741927482954,398098.99334356363,101913342.29595229
648,float32,True,nx,float32,1024,float32,False,NumbaSolver,1.820032267998613,float32,512,float32,0.0028086917716027976,356.03764361418115,364582.5470609215,373332528.1903836
41,float32,True,nx,float32,4096,float32,False,NumbaSolver,1.0315956869999354,float32,512,float32,0.02516087041463257,39.74425302148686,162792.4603760102,666797917.7001377
3,float32,True,nx,float32,16384,float32,False,NumbaSolver,0.9924866340006702,float32,512,float32,0.33082887800022337,3.022710732039918,49524.09263374202,811402733.7112292
8192,float32,True,nx,float32,1,float32,False,CudaSolver,0.32402828100021,float32,8,float32,3.9554233520533444e-05,25281.74384875588,25281.74384875588,25281.74384875588
8192,float32,True,nx,float32,4,float32,False,CudaSolver,0.32253991499965196,float32,8,float32,3.937254821773095e-05,25398.406891775983,101593.62756710393,406374.51026841573
8192,float32,True,nx,float32,16,float32,False,CudaSolver,0.33890724000048067,float32,8,float32,4.1370512695371175e-05,24171.805830965375,386748.893295446,6187982.292727136
8192,float32,True,nx,float32,64,float32,False,CudaSolver,0.8885888719996728,float32,8,float32,0.00010847032128902256,9219.111625340067,590023.1440217643,37761481.217392914
4608,float32,True,nx,float32,256,float32,False,CudaSolver,1.838301257999774,float32,8,float32,0.00039893690494786764,2506.662050056959,641705.4848145815,164276604.11253285
648,float32,True,nx,float32,1024,float32,False,CudaSolver,3.848695261998728,float32,8,float32,0.005939344540121494,168.36874729943588,172409.59723462234,176547427.56825328
41,float32,True,nx,float32,4096,float32,False,CudaSolver,3.857400767001309,float32,8,float32,0.0940829455366173,10.62891892145105,43536.0519022635,178323668.5916713
3,float32,True,nx,float32,16384,float32,False,CudaSolver,4.532784428000014,float32,8,float32,1.5109281426666712,0.6618448434186138,10843.665914570569,177662622.3443242
8192,float32,True,nx,float32,1,float32,False,CudaSolver,0.3198929499994847,float32,16,float32,3.904943237298397e-05,25608.566865925604,25608.566865925604,25608.566865925604
8192,float32,True,nx,float32,4,float32,False,CudaSolver,0.3239186319988221,float32,16,float32,3.954084863266871e-05,25290.301917642668,101161.20767057067,404644.8306822827
8192,float32,True,nx,float32,16,float32,False,CudaSolver,0.43082231900007173,float32,16,float32,5.2590615112313444e-05,19014.799463067364,304236.7914090778,4867788.662545245
8192,float32,True,nx,float32,64,float32,False,CudaSolver,0.9839830340006301,float32,16,float32,0.00012011511645515505,8325.346796573684,532822.1949807158,34100620.47876581
4608,float32,True,nx,float32,256,float32,False,CudaSolver,1.823771838000539,float32,16,float32,0.00039578381901053363,2526.6318428580967,646817.7517716727,165585344.45354822
648,float32,True,nx,float32,1024,float32,False,CudaSolver,1.9569897049987048,float32,16,float32,0.003020045841047384,331.1208016806756,339067.7009210118,347205325.7431161
41,float32,True,nx,float32,4096,float32,False,CudaSolver,1.9513053769987891,float32,16,float32,0.0475928140731412,21.011575370668105,86063.41271825656,352515738.49397886
3,float32,True,nx,float32,16384,float32,False,CudaSolver,2.293624500000078,float32,16,float32,0.7645415000000261,1.3079734716820028,21429.837360037935,351106455.3068615
8192,float32,True,nx,float32,1,float32,False,CudaSolver,0.3216350969996711,float32,32,float32,3.926209680171766e-05,25469.857227702912,25469.857227702912,25469.857227702912
8192,float32,True,nx,float32,4,float32,False,CudaSolver,0.3265877129997534,float32,32,float32,3.986666418454021e-05,25083.613601857047,100334.45440742819,401337.81762971275
8192,float32,True,nx,float32,16,float32,False,CudaSolver,0.43117988199992396,float32,32,float32,5.263426293944384e-05,18999.03112826921,303984.49805230735,4863751.968836918
8192,float32,True,nx,float32,64,float32,False,CudaSolver,1.184192205000727,float32,32,float32,0.0001445547125245028,6917.795916411197,442738.9386503166,28335292.073620263
4608,float32,True,nx,float32,256,float32,False,CudaSolver,1.9601321250011097,float32,32,float32,0.00042537589518253246,2350.861934879717,601820.6553292075,154066087.76427713
648,float32,True,nx,float32,1024,float32,False,CudaSolver,1.0388795560011204,float32,32,float32,0.0016032091913597538,623.7489189741079,638718.8930294865,654048146.4621942
41,float32,True,nx,float32,4096,float32,False,CudaSolver,0.9996708799990301,float32,32,float32,0.0243822165853422,41.01349836262088,167991.28929329512,688092320.9453368
3,float32,True,nx,float32,16384,float32,False,CudaSolver,1.1727779810007632,float32,32,float32,0.3909259936669211,2.5580289267027494,41910.745935097846,686665661.4006431
8192,float32,True,nx,float32,1,float32,False,CudaSolver,0.33202790200084564,float32,48,float32,4.05307497559626e-05,24672.62525418462,24672.62525418462,24672.62525418462
8192,float32,True,nx,float32,4,float32,False,CudaSolver,0.32609656900058326,float32,48,float32,3.980671008307901e-05,25121.392798172456,100485.57119268982,401942.2847707593
8192,float32,True,nx,float32,16,float32,False,CudaSolver,0.4317878550009482,float32,48,float32,5.270847839367043e-05,18972.279801575267,303556.47682520427,4856903.629203268
8192,float32,True,nx,float32,64,float32,False,CudaSolver,1.1848186379993422,float32,48,float32,0.00014463118139640407,6914.13836452879,442504.85532984254,28320310.741109923
4608,float32,True,nx,float32,256,float32,False,CudaSolver,1.9823518359989976,float32,48,float32,0.00043019788107617133,2324.5116816903587,595074.9905127318,152339197.57125935
648,float32,True,nx,float32,1024,float32,False,CudaSolver,1.054729016001147,float32,48,float32,0.0016276682345696715,614.3758161283914,629120.8357154728,644219735.7726442
41,float32,True,nx,float32,4096,float32,False,CudaSolver,0.7834276989997306,float32,48,float32,0.019107992658530016,52.33412100739892,214360.55964630598,878020852.3112693
3,float32,True,nx,float32,16384,float32,False,CudaSolver,0.842865177000931,float32,48,float32,0.2809550590003103,3.5592881066394875,58315.37633918136,955439125.9411474
8192,float32,True,nx,float32,1,float32,False,CudaSolver,0.32316619899938814,float32,64,float32,3.94489989012925e-05,25349.185729710272,25349.185729710272,25349.185729710272
8192,float32,True,nx,float32,4,float32,False,CudaSolver,0.32280808799987426,float32,64,float32,3.940528417967215e-05,25377.307151000477,101509.22860400191,406036.91441600764
8192,float32,True,nx,float32,16,float32,False,CudaSolver,0.43217457399987325,float32,64,float32,5.27556853027189e-05,18955.303002166904,303284.84803467046,4852557.568554727
8192,float32,True,nx,float32,64,float32,False,CudaSolver,1.185430561999965,float32,64,float32,0.00014470587915038635,6910.5692586321575,442276.4325524581,28305691.683357317
4608,float32,True,nx,float32,256,float32,False,CudaSolver,1.960990462999689,float32,64,float32,0.0004255621664495853,2349.8329476581093,601557.234600476,153998652.05772185
648,float32,True,nx,float32,1024,float32,False,CudaSolver,1.0375845090002258,float32,64,float32,0.0016012106620373855,624.5274427086295,639516.1013336366,654864487.7656438
41,float32,True,nx,float32,4096,float32,False,CudaSolver,0.5257800580002367,float32,64,float32,0.01282390385366431,77.97937440978703,319403.51758248766,1308276808.0178695
3,float32,True,nx,float32,16384,float32,False,CudaSolver,0.6164724210011627,float32,64,float32,0.20549080700038758,4.866397745949355,79731.06066963423,1306313698.0112872
8192,float32,True,nx,float32,1,float32,False,CudaSolver,0.32533805900129664,float32,128,float32,3.971411853043172e-05,25179.962114322905,25179.962114322905,25179.962114322905
8192,float32,True,nx,float32,4,float32,False,CudaSolver,0.32965858500028844,float32,128,float32,4.024152648929302e-05,24849.951958608424,99399.8078344337,397599.2313377348
8192,float32,True,nx,float32,16,float32,False,CudaSolver,0.43286720700052683,float32,128,float32,5.28402352295565e-05,18924.97252625106,302799.56042001693,4844792.966720271
8192,float32,True,nx,float32,64,float32,False,CudaSolver,1.1858504580013687,float32,128,float32,0.0001447571359864952,6908.122305578723,442119.8275570383,28295668.96365045
4608,float32,True,nx,float32,256,float32,False,CudaSolver,1.9612742829995113,float32,128,float32,0.00042562375933149116,2349.4928985417937,601470.1820266992,153976366.598835
648,float32,True,nx,float32,1024,float32,False,CudaSolver,1.0381019310007105,float32,128,float32,0.0016020091527788741,624.2161589809782,639197.3467965217,654538083.1196382
41,float32,True,nx,float32,4096,float32,False,CudaSolver,0.3516012010004488,float32,128,float32,0.008575639048791434,116.60938552922539,477632.0431277072,1956380848.6510887
3,float32,True,nx,float32,16384,float32,False,CudaSolver,0.4114326750004693,float32,128,float32,0.13714422500015644,7.291593940604202,119465.47512285925,1957322344.412926
8192,float32,True,nx,float32,1,float32,False,CudaSolver,0.32151271300062945,float32,192,float32,3.924715734870965e-05,25479.552343499283,25479.552343499283,25479.552343499283
8192,float32,True,nx,float32,4,float32,False,CudaSolver,0.3270312909990025,float32,192,float32,3.9920811889526675e-05,25049.590743978642,100198.36297591457,400793.4519036583
8192,float32,True,nx,float32,16,float32,False,CudaSolver,0.4322120279994124,float32,192,float32,5.276025732414702e-05,18953.66040116574,303258.56641865184,4852137.062698429
8192,float32,True,nx,float32,64,float32,False,CudaSolver,1.18655642199883,float32,192,float32,0.00014484331323227906,6904.012188649279,441856.78007355385,28278833.924707446
4608,float32,True,nx,float32,256,float32,False,CudaSolver,1.9833124300002964,float32,192,float32,0.00043040634331603655,2323.3858318526804,594786.7729542862,152265413.87629727
648,float32,True,nx,float32,1024,float32,False,CudaSolver,1.0467165290010598,float32,192,float32,0.0016153032854954628,619.0787878533099,633936.6787617893,649151159.0520723
41,float32,True,nx,float32,4096,float32,False,CudaSolver,0.5662530720001087,float32,192,float32,0.013811050536588015,72.40578820204993,296574.1084755965,1214767548.3160434
3,float32,True,nx,float32,16384,float32,False,CudaSolver,0.4579645399990113,float32,192,float32,0.1526548466663371,6.5507255212520965,107327.08694019435,1758446992.4281442
8192,float32,True,nx,float32,1,float32,False,CudaSolver,0.32596457299951,float32,256,float32,3.9790597289979246e-05,25131.56544779581,25131.56544779581,25131.56544779581
8192,float32,True,nx,float32,4,float32,False,CudaSolver,0.32460482099850196,float32,256,float32,3.96246119382937e-05,25236.840213281386,100947.36085312554,403789.4434125022
8192,float32,True,nx,float32,16,float32,False,CudaSolver,0.43244363000121666,float32,256,float32,5.278852905288289e-05,18943.509469608678,303096.15151373885,4849538.424219822
