batch,charge_t,compound,form,mass_t,n,pos_t,scalar,solver,time,time_t,tpb,vel_t,steptime,fps,pups,ops
8192,int32,True,nx,int32,1,float64,True,CudaSolver,0.31915185699836,float64,64,float64,3.895896691874512e-05,25668.031754683147,25668.031754683147,25668.031754683147
8192,int32,True,nx,int32,4,float64,True,CudaSolver,0.31404350499906286,float64,64,float64,3.8335388793830916e-05,26085.55779564505,104342.2311825802,417368.9247303208
8192,int32,True,nx,int32,16,float64,True,CudaSolver,0.46230186899992987,float64,64,float64,5.64333336181555e-05,17720.023537264227,283520.37659622764,4536326.025539642
8192,int32,True,nx,int32,64,float64,True,CudaSolver,1.3086624840016157,float64,64,float64,0.00015974883837910347,6259.82642594795,400628.8912606688,25640249.040682804
4608,int32,True,nx,int32,256,float64,True,CudaSolver,2.168866755999261,float64,64,float64,0.0004706742092012285,2124.6118449895084,543900.6323173142,139238561.87323242
648,int32,True,nx,int32,1024,float64,True,CudaSolver,2.081781779999801,float64,64,float64,0.0032126262037033967,311.2718183171254,318742.3419567364,326392158.1636981
41,int32,True,nx,int32,4096,float64,True,CudaSolver,2.045573953000712,float64,64,float64,0.04989204763416371,20.04327437776371,82097.25185132015,336270343.58300734
3,int32,True,nx,int32,16384,float64,True,CudaSolver,2.3773265019990504,float64,64,float64,0.7924421673330168,1.2619217417032766,20675.325816066485,338744538.1704333
8192,int32,False,nx,int32,1,float64,True,CudaSolver,0.120871585999339,float64,64,float64,1.4754832275309937e-05,67774.40646840523,67774.40646840523,67774.40646840523
8192,int32,False,nx,int32,4,float64,True,CudaSolver,0.12319081500027096,float64,64,float64,1.5037941284212764e-05,66498.46419136022,265993.8567654409,1063975.4270617636
8192,int32,False,nx,int32,16,float64,True,CudaSolver,0.24929351100036,float64,64,float64,3.0431336792036134e-05,32860.86335391285,525773.8136626056,8412381.01860169
8192,int32,False,nx,int32,64,float64,True,CudaSolver,0.9268072880004183,float64,64,float64,0.00011313565527348857,8838.946462833925,565692.5736213712,36204324.711767755
4608,int32,False,nx,int32,256,float64,True,CudaSolver,2.029776454999592,float64,64,float64,0.0004404896820745642,2270.200734987305,581171.3881567501,148779875.36812803
648,int32,False,nx,int32,1024,float64,True,CudaSolver,2.033492597000077,float64,64,float64,0.0031381058595680196,318.6635648223978,326311.49037813535,334142966.1472106
41,int32,False,nx,int32,4096,float64,True,CudaSolver,2.0366704299995035,float64,64,float64,0.04967488853657326,20.130895699217273,82456.14878399395,337740385.4192392
3,int32,False,nx,int32,16384,float64,True,CudaSolver,2.4191783579990442,float64,64,float64,0.8063927859996814,1.2400904588454429,20317.642077723736,332884247.8014257
8192,int32,True,nx,int32,1,float64,False,CudaSolver,0.32422609199966246,float64,64,float64,3.9578380371052546e-05,25266.319405313403,25266.319405313403,25266.319405313403
8192,int32,True,nx,int32,4,float64,False,CudaSolver,0.3251010399999359,float64,64,float64,3.9685185546867174e-05,25198.319882340627,100793.27952936251,403173.11811745004
8192,int32,True,nx,int32,16,float64,False,CudaSolver,0.500489280999318,float64,64,float64,6.109488293448706e-05,16367.98291392611,261887.72662281775,4190203.625965084
8192,int32,True,nx,int32,64,float64,False,CudaSolver,1.4237539099995047,float64,64,float64,0.0001737980847167364,5753.803338108374,368243.41363893595,23567578.4728919
4608,int32,True,nx,int32,256,float64,False,CudaSolver,2.3765492620004807,float64,64,float64,0.0005157441974827432,1938.9457116159992,496370.1021736958,127070746.15646613
648,int32,True,nx,int32,1024,float64,False,CudaSolver,2.2366643650002516,float64,64,float64,0.003451642538580635,289.7171386731183,296670.35000127315,303790438.4013037
41,int32,True,nx,int32,4096,float64,False,CudaSolver,2.2001391210014845,float64,64,float64,0.05366192978052401,18.635185206532373,76329.7186059566,312646527.40999824
3,int32,True,nx,int32,16384,float64,False,CudaSolver,2.551798491000227,float64,64,float64,0.8505994970000756,1.1756414194069422,19261.70901556334,315583840.5109898
8192,int32,False,nx,int32,1,float64,False,CudaSolver,0.12787938699875667,float64,64,float64,1.5610276733246664e-05,64060.363380375355,64060.363380375355,64060.363380375355
8192,int32,False,nx,int32,4,float64,False,CudaSolver,0.12931323500015424,float64,64,float64,1.5785307006854765e-05,63350.05075072346,253400.20300289383,1013600.8120115753
8192,int32,False,nx,int32,16,float64,False,CudaSolver,0.2681438600011461,float64,64,float64,3.2732404785296154e-05,30550.764802017045,488812.2368322727,7820995.789316364
8192,int32,False,nx,int32,64,float64,False,CudaSolver,1.0027366219983378,float64,64,float64,0.00012240437280253147,8169.642775861017,522857.1376551051,33462856.809926726
4608,int32,False,nx,int32,256,float64,False,CudaSolver,2.1989509239992913,float64,64,float64,0.0004772028914929018,2095.5447207613465,536459.4485149047,137333618.8198156
648,int32,False,nx,int32,1024,float64,False,CudaSolver,2.194015078999655,float64,64,float64,0.0033858257391969986,295.3489272714802,302437.3015259957,309695796.7626196
41,int32,False,nx,int32,4096,float64,False,CudaSolver,2.2174757340017095,float64,64,float64,0.0540847740000417,18.489492070341814,75732.95952012007,310202202.1944118
3,int32,False,nx,int32,16384,float64,False,CudaSolver,2.6167362129999674,float64,64,float64,0.8722454043333224,1.1464663442558616,18783.704584288036,307752215.9089752
8192,int32,True,xn,int32,1,float64,True,CudaSolver,0.3174942130008276,float64,64,float64,3.8756617797952586e-05,25802.045091066422,25802.045091066422,25802.045091066422
8192,int32,True,xn,int32,4,float64,True,CudaSolver,0.3140204969986371,float64,64,float64,3.833258020002894e-05,26087.46906108984,104349.87624435936,417399.50497743743
8192,int32,True,xn,int32,16,float64,True,CudaSolver,0.4606691890003276,float64,64,float64,5.6234031860391553e-05,17782.825931504125,284525.214904066,4552403.438465056
8192,int32,True,xn,int32,64,float64,True,CudaSolver,1.2782348800010368,float64,64,float64,0.00015603453125012656,6408.837787303501,410165.61838742404,26250599.57679514
4608,int32,True,xn,int32,256,float64,True,CudaSolver,2.1000906619992747,float64,64,float64,0.0004557488415797037,2194.190985837349,561712.8923743614,143798500.44783652
648,int32,True,xn,int32,1024,float64,True,CudaSolver,2.0734926820005057,float64,64,float64,0.0031998343858032495,312.51617409848274,320016.5622768463,327696959.77149063
41,int32,True,xn,int32,4096,float64,True,CudaSolver,2.049081261000538,float64,64,float64,0.049977591731720436,20.00896732615683,81956.73016793838,335694766.7678756
3,int32,True,xn,int32,16384,float64,True,CudaSolver,2.369388222999987,float64,64,float64,0.7897960743333291,1.2661496207664809,20744.595386638022,339879450.81467736
8192,int32,False,xn,int32,1,float64,True,CudaSolver,0.12233973599904857,float64,64,float64,1.4934049804571359e-05,66961.07305694782,66961.07305694782,66961.07305694782
8192,int32,False,xn,int32,4,float64,True,CudaSolver,0.12359442100023443,float64,64,float64,1.508720959475518e-05,66281.30892724083,265125.2357089633,1060500.9428358532
8192,int32,False,xn,int32,16,float64,True,CudaSolver,0.24734187000103702,float64,64,float64,3.0193099365360965e-05,33120.15066420277,529922.4106272443,8478758.570035908
8192,int32,False,xn,int32,64,float64,True,CudaSolver,0.902810629000669,float64,64,float64,0.00011020637561043323,9073.88519458152,580728.6524532173,37166633.75700591
4608,int32,False,xn,int32,256,float64,True,CudaSolver,1.9673876960005146,float64,64,float64,0.0004269504548612228,2342.1921410648056,599601.1881125902,153497904.1568231
648,int32,False,xn,int32,1024,float64,True,CudaSolver,2.0702940249993844,float64,64,float64,0.003194898186727445,312.99901954757013,320510.9960167118,328203259.9211129
41,int32,False,xn,int32,4096,float64,True,CudaSolver,2.093351186000291,float64,64,float64,0.051057346000007095,19.58582022653236,80223.51964787654,328595536.4777023
3,int32,False,xn,int32,16384,float64,True,CudaSolver,2.4774543040002754,float64,64,float64,0.8258181013334251,1.2109204174446264,19839.72011941276,325053974.43645865
8192,int32,True,xn,int32,1,float64,False,CudaSolver,0.32045027099957224,float64,64,float64,3.911746472162747e-05,25564.028934807597,25564.028934807597,25564.028934807597
8192,int32,True,xn,int32,4,float64,False,CudaSolver,0.32234304300072836,float64,64,float64,3.934851599129985e-05,25413.919046428713,101655.67618571485,406622.7047428594
8192,int32,True,xn,int32,16,float64,False,CudaSolver,0.49784675800037803,float64,64,float64,6.077230932621802e-05,16454.862602507455,263277.8016401193,4212444.826241909
8192,int32,True,xn,int32,64,float64,False,CudaSolver,1.3959792799996649,float64,64,float64,0.0001704076269530841,5868.281941836534,375570.0442775382,24036482.833762445
4608,int32,True,xn,int32,256,float64,False,CudaSolver,2.314085231999343,float64,64,float64,0.0005021886354165241,1991.28361232345,509768.6047548032,130500762.81722961
648,int32,True,xn,int32,1024,float64,False,CudaSolver,2.223481785000331,float64,64,float64,0.0034312990509264367,291.4348138003314,298429.2493315394,305591551.3154963
41,int32,True,xn,int32,4096,float64,False,CudaSolver,2.1919726930009347,float64,64,float64,0.05346274860977889,18.704612576112286,76614.09311175592,313811325.38575226
3,int32,True,xn,int32,16384,float64,False,CudaSolver,2.547059838001587,float64,64,float64,0.8490199460005291,1.1778286301878906,19297.5442769984,316170965.4343418
8192,int32,False,xn,int32,1,float64,False,CudaSolver,0.1270084150000912,float64,64,float64,1.550395690919082e-05,64499.66327029684,64499.66327029684,64499.66327029684
8192,int32,False,xn,int32,4,float64,False,CudaSolver,0.13012089299991203,float64,64,float64,1.5883898071278324e-05,62956.83814593509,251827.35258374037,1007309.4103349615
8192,int32,False,xn,int32,16,float64,False,CudaSolver,0.26713934500003234,float64,64,float64,3.260978332519926e-05,30665.64380473048,490650.3008756877,7850404.814011003
8192,int32,False,xn,int32,64,float64,False,CudaSolver,0.9802668409993203,float64,64,float64,0.00011966147961417484,8356.908198229752,534842.1246867041,34229895.979949065
4608,int32,False,xn,int32,256,float64,False,CudaSolver,2.140247172999807,float64,64,float64,0.00046446336219613867,2153.0223509377884,551173.7218400738,141100472.7910589
648,int32,False,xn,int32,1024,float64,False,CudaSolver,2.1940131089995702,float64,64,float64,0.003385822699073411,295.3491924647051,302437.573083858,309696074.8378706
41,int32,False,xn,int32,4096,float64,False,CudaSolver,2.2168694739993953,float64,64,float64,0.054069987170716954,18.494548497721425,75753.67064666696,310287034.96874785
3,int32,False,xn,int32,16384,float64,False,CudaSolver,2.6249020340001152,float64,64,float64,0.8749673446667051,1.1428997963128815,18725.27026279025,306794827.98555547
8192,int32,True,split,int32,1,float64,True,CudaSolver,0.3514886899993144,float64,64,float64,4.290633422843193e-05,23306.58206958517,23306.58206958517,23306.58206958517
8192,int32,True,split,int32,4,float64,True,CudaSolver,0.35149655699933646,float64,64,float64,4.2907294555583064e-05,23306.06043465588,93224.24173862352,372896.96695449407
8192,int32,True,split,int32,16,float64,True,CudaSolver,0.4594268930013641,float64,64,float64,5.6082384399580576e-05,17830.910912687206,285294.5746029953,4564713.193647925
8192,int32,True,split,int32,64,float64,True,CudaSolver,1.277603475999058,float64,64,float64,0.00015595745556629126,6412.005096960178,410368.3262054514,26263572.87714889
4608,int32,True,split,int32,256,float64,True,CudaSolver,2.0995056539995858,float64,64,float64,0.0004556218867186601,2194.8023770365658,561869.4085213608,143838568.58146837
648,int32,True,split,int32,1024,float64,True,CudaSolver,2.060659178001515,float64,64,float64,0.0031800295956813506,314.46248215993126,322009.5817317696,329737811.6933321
41,int32,True,split,int32,4096,float64,True,CudaSolver,2.0344759300005535,float64,64,float64,0.049621364146354964,20.15261001391589,82545.09061699949,338104691.1672299
3,int32,True,split,int32,16384,float64,True,CudaSolver,2.3661296739992395,float64,64,float64,0.7887098913330798,1.2678933166538549,20773.164100056758,340347520.6153299
8192,int32,False,split,int32,1,float64,True,CudaSolver,0.13352802200097358,float64,64,float64,1.629980737316572e-05,61350.41826606456,61350.41826606456,61350.41826606456
8192,int32,False,split,int32,4,float64,True,CudaSolver,0.13969153499965614,float64,64,float64,1.7052189331012713e-05,58643.4961862232,234573.9847448928,938295.9389795712
8192,int32,False,split,int32,16,float64,True,CudaSolver,0.2488972589999321,float64,64,float64,3.0382966186515148e-05,32913.17884702874,526610.8615524599,8425773.784839358
8192,int32,False,split,int32,64,float64,True,CudaSolver,0.9047661059994425,float64,64,float64,0.00011044508129876007,9054.273746197394,579473.5197566332,37086305.264424525
4608,int32,False,split,int32,256,float64,True,CudaSolver,1.971032630000991,float64,64,float64,0.0004277414561634095,2337.860839978932,598492.3750346065,153214048.00885928
648,int32,False,split,int32,1024,float64,True,CudaSolver,2.066414209000868,float64,64,float64,0.0031889108163593643,313.58669388617614,321112.77453944436,328819481.128391
41,int32,False,split,int32,4096,float64,True,CudaSolver,2.0860776320005243,float64,64,float64,0.050879942243915226,19.65411036054371,80503.23603678704,329741254.8066797
3,int32,False,split,int32,16384,float64,True,CudaSolver,2.4797048830005224,float64,64,float64,0.8265682943335074,1.2098213866361,19821.713598645863,324758955.6002138
8192,int32,True,split,int32,1,float64,False,CudaSolver,0.3588181680006528,float64,64,float64,4.380104589851719e-05,22830.50505955734,22830.50505955734,22830.50505955734
8192,int32,True,split,int32,4,float64,False,CudaSolver,0.3580153490001976,float64,64,float64,4.3703045532250684e-05,22881.700527301913,91526.80210920765,366107.2084368306
8192,int32,True,split,int32,16,float64,False,CudaSolver,0.4956784179994429,float64,64,float64,6.050761938469762e-05,16526.844225058045,264429.5076009287,4230872.121614859
8192,int32,True,split,int32,64,float64,False,CudaSolver,1.3861358569993172,float64,64,float64,0.00016920603723136196,5909.954611327853,378237.0951249826,24207174.087998886
4608,int32,True,split,int32,256,float64,False,CudaSolver,2.2970800419989246,float64,64,float64,0.0004984982730032388,2006.0250038087952,513542.40097505157,131466854.6496132
648,int32,True,split,int32,1024,float64,False,CudaSolver,2.2075618990002113,float64,64,float64,0.0034067313256176098,293.53650300518166,300581.379077306,307795332.17516136
41,int32,True,split,int32,4096,float64,False,CudaSolver,2.1820155210007215,float64,64,float64,0.053219890756115155,18.78996716815125,76963.70552074752,315243337.81298184
3,int32,True,split,int32,16384,float64,False,CudaSolver,2.5219034630008537,float64,64,float64,0.8406344876669513,1.1895776519654133,19490.04024980133,319324819.452745
8192,int32,False,split,int32,1,float64,False,CudaSolver,0.14328396299970336,float64,64,float64,1.7490718139612227e-05,57173.18134212242,57173.18134212242,57173.18134212242
8192,int32,False,split,int32,4,float64,False,CudaSolver,0.14839279399893712,float64,64,float64,1.811435473619838e-05,55204.83696842231,220819.34787368923,883277.3914947569
8192,int32,False,split,int32,16,float64,False,CudaSolver,0.26489206599944737,float64,64,float64,3.2335457275323165e-05,30925.803568677253,494812.85709883604,7917005.713581377
8192,int32,False,split,int32,64,float64,False,CudaSolver,0.9753970120000304,float64,64,float64,0.00011906701806640996,8398.631428245286,537512.4114076983,34400794.33009269
4608,int32,False,split,int32,256,float64,False,CudaSolver,2.130429954000647,float64,64,float64,0.000462332889323057,2162.9436777993224,553713.5815166265,141750676.8682564
648,int32,False,split,int32,1024,float64,False,CudaSolver,2.170134128000427,float64,64,float64,0.0033489724197537456,298.5990550718036,305765.4323935269,313103802.77097154
41,int32,False,split,int32,4096,float64,False,CudaSolver,2.19216325600064,float64,64,float64,0.05346739648782049,18.70298659909115,76607.43310987735,313784046.01805764
3,int32,False,split,int32,16384,float64,False,CudaSolver,2.594979288000104,float64,64,float64,0.8649930960000347,1.156078591406422,18941.191641602818,310332483.85602057
8192,float32,True,nx,float32,1,float64,True,CudaSolver,0.31889426199995796,float64,64,float64,3.8927522216791743e-05,25688.765763998224,25688.765763998224,25688.765763998224
8192,float32,True,nx,float32,4,float64,True,CudaSolver,0.315651312999762,float64,64,float64,3.853165441891626e-05,25952.687863541934,103810.75145416774,415243.00581667095
8192,float32,True,nx,float32,16,float64,True,CudaSolver,0.46231650299887406,float64,64,float64,5.643511999497974e-05,17719.46263406468,283511.40214503487,4536182.434320558
8192,float32,True,nx,float32,64,float64,True,CudaSolver,1.3083015859992884,float64,64,float64,0.00015970478344717876,6261.553213468669,400739.4056619948,25647321.96236767
4608,float32,True,nx,float32,256,float64,True,CudaSolver,2.1690210309989197,float64,64,float64,0.0004707076890188628,2124.4607286623836,543861.9465375702,139228658.31361797
648,float32,True,nx,float32,1024,float64,True,CudaSolver,2.08184084900131,float64,64,float64,0.003212717359569923,311.26298646260847,318733.29813771107,326382897.29301614
41,float32,True,nx,float32,4096,float64,True,CudaSolver,2.046854872998665,float64,64,float64,0.04992328958533329,20.030731314103644,82045.87546256853,336059905.8946807
3,float32,True,nx,float32,16384,float64,True,CudaSolver,2.389140399000098,float64,64,float64,0.7963801330000327,1.2556817511668876,20573.089811118287,337069503.465362
8192,float32,False,nx,float32,1,float64,True,CudaSolver,0.12320054400152003,float64,64,float64,1.503912890643555e-05,66493.21288629154,66493.21288629154,66493.21288629154
8192,float32,False,nx,float32,4,float64,True,CudaSolver,0.12490950800020073,float64,64,float64,1.5247742675805753e-05,65583.47824079842,262333.91296319367,1049335.6518527747
8192,float32,False,nx,float32,16,float64,True,CudaSolver,0.24905921500067052,float64,64,float64,3.0402736206136538e-05,32891.77635920014,526268.4217472023,8420294.747955237
8192,float32,False,nx,float32,64,float64,True,CudaSolver,0.9268552909998107,float64,64,float64,0.00011314151501462533,8838.488682697365,565663.2756926314,36202449.64432841
4608,float32,False,nx,float32,256,float64,True,CudaSolver,2.0296709470003407,float64,64,float64,0.0004404667853733378,2270.3187464008306,581201.5990786126,148787609.36412483
648,float32,False,nx,float32,1024,float64,True,CudaSolver,2.0333948530005728,float64,64,float64,0.003137955020062612,318.67888277762717,326327.1759642902,334159028.1874332
41,float32,False,nx,float32,4096,float64,True,CudaSolver,2.0373727870028233,float64,64,float64,0.04969201919519081,20.123955842325277,82427.72313016433,337623953.9411531
3,float32,False,nx,float32,16384,float64,True,CudaSolver,2.4215711990000273,float64,64,float64,0.8071903996666757,1.2388650811666537,20297.565489834455,332555312.9854477
8192,float32,True,nx,float32,1,float64,False,CudaSolver,0.32604039199941326,float64,64,float64,3.9799852538990876e-05,25125.721232769043,25125.721232769043,25125.721232769043
8192,float32,True,nx,float32,4,float64,False,CudaSolver,0.3192407389979053,float64,64,float64,3.8969816772205235e-05,25660.88534224873,102643.54136899492,410574.1654759797
8192,float32,True,nx,float32,16,float64,False,CudaSolver,0.5003769389986701,float64,64,float64,6.10811693113611e-05,16371.657767429151,261946.52427886642,4191144.3884618627
8192,float32,True,nx,float32,64,float64,False,CudaSolver,1.4235091349983122,float64,64,float64,0.00017376820495584866,5754.792715123471,368306.73376790213,23571630.961145736
4608,float32,True,nx,float32,256,float64,False,CudaSolver,2.376939384997968,float64,64,float64,0.0005158288595915729,1938.6274757713013,496288.63379745313,127049890.252148
648,float32,True,nx,float32,1024,float64,False,CudaSolver,2.23920868300047,float64,64,float64,0.003455568955247639,289.3879453574198,296333.2560459979,303445254.19110185
41,float32,True,nx,float32,4096,float64,False,CudaSolver,2.2026618080017215,float64,64,float64,0.0537234587317493,18.613842511391088,76242.2989266579,312288456.40359074
3,float32,True,nx,float32,16384,float64,False,CudaSolver,2.5635386100002506,float64,64,float64,0.8545128700000836,1.1702573888675336,19173.49705920567,314138575.8180257
8192,float32,False,nx,float32,1,float64,False,CudaSolver,0.12922346699997433,float64,64,float64,1.5774348999020305e-05,63394.05829439344,63394.05829439344,63394.05829439344
8192,float32,False,nx,float32,4,float64,False,CudaSolver,0.12964159999683034,float64,64,float64,1.5825390624613078e-05,63189.59346537138,252758.3738614855,1011033.495445942
8192,float32,False,nx,float32,16,float64,False,CudaSolver,0.26820488999874215,float64,64,float64,3.273985473617458e-05,30543.81297834808,488701.0076535693,7819216.122457108
8192,float32,False,nx,float32,64,float64,False,CudaSolver,1.0026191750002909,float64,64,float64,0.0001223900360107777,8170.599769346745,522918.3852381917,33466776.65524427
4608,float32,False,nx,float32,256,float64,False,CudaSolver,2.1999664950017177,float64,64,float64,0.0004774232845055811,2094.57735400484,536211.802625239,137270221.4720612
648,float32,False,nx,float32,1024,float64,False,CudaSolver,2.1942901959992014,float64,64,float64,0.0033862503024679035,295.311896840939,302399.38236512156,309656967.5418845
41,float32,False,nx,float32,4096,float64,False,CudaSolver,2.209845421999489,float64,64,float64,0.053898668829255834,18.553333908261695,75994.4556882399,311273290.49903065
3,float32,False,nx,float32,16384,float64,False,CudaSolver,2.6129217540001264,float64,64,float64,0.8709739180000421,1.1481400066447818,18811.125868868105,308201486.235535
8192,float32,True,xn,float32,1,float64,True,CudaSolver,0.3156704159991932,float64,64,float64,3.8533986328026515e-05,25951.117319847093,25951.117319847093,25951.117319847093
8192,float32,True,xn,float32,4,float64,True,CudaSolver,0.328033759000391,float64,64,float64,4.004318347172742e-05,24973.03943643872,99892.15774575488,399568.63098301954
8192,float32,True,xn,float32,16,float64,True,CudaSolver,0.4603972920012893,float64,64,float64,5.620084130875114e-05,17793.327941592364,284693.24706547783,4555091.953047645
8192,float32,True,xn,float32,64,float64,True,CudaSolver,1.2782911119975324,float64,64,float64,0.00015604139550751128,6408.5558626772445,410147.57521134365,26249444.813525993
4608,float32,True,xn,float32,256,float64,True,CudaSolver,2.0994655169997714,float64,64,float64,0.00045561317643224203,2194.844336660044,561880.1501849713,143841318.44735265
648,float32,True,xn,float32,1024,float64,True,CudaSolver,2.073170786999981,float64,64,float64,0.00319933763425923,312.5646975460715,320066.2502871772,327747840.29406947
41,float32,True,xn,float32,4096,float64,True,CudaSolver,2.045764460999635,float64,64,float64,0.04989669417072281,20.041407885229322,82089.6066978993,336239029.03459555
3,float32,True,xn,float32,16384,float64,True,CudaSolver,2.3722358659979363,float64,64,float64,0.7907452886659788,1.2646297288562325,20719.693477580513,339471457.9366791
8192,float32,False,xn,float32,1,float64,True,CudaSolver,0.1247298399975989,float64,64,float64,1.5225810546581897e-05,65677.94843766095,65677.94843766095,65677.94843766095
8192,float32,False,xn,float32,4,float64,True,CudaSolver,0.12330265399941709,float64,64,float64,1.5051593505788219e-05,66438.14820108193,265752.5928043277,1063010.371217311
8192,float32,False,xn,float32,16,float64,True,CudaSolver,0.24743849199876422,float64,64,float64,3.0204894042817898e-05,33107.21761123937,529715.48177983,8475447.70847728
8192,float32,False,xn,float32,64,float64,True,CudaSolver,0.9028188689990202,float64,64,float64,0.00011020738146960696,9073.802377527501,580723.3521617601,37166294.538352646
4608,float32,False,xn,float32,256,float64,True,CudaSolver,1.966702810001152,float64,64,float64,0.00042680182508705557,2343.0077877385556,599809.9936610702,153551358.37723398
648,float32,False,xn,float32,1024,float64,True,CudaSolver,2.0706622489997244,float64,64,float64,0.00319546643364155,312.9433592141981,320453.99983533885,328144895.831387
41,float32,False,xn,float32,4096,float64,True,CudaSolver,2.0934335849997296,float64,64,float64,0.05105935573170072,19.585049315049226,80220.36199444163,328582602.7292329
3,float32,False,xn,float32,16384,float64,True,CudaSolver,2.4781455119991733,float64,64,float64,0.8260485039997244,1.2105826657369427,19834.18639543407,324963309.9027918
8192,float32,True,xn,float32,1,float64,False,CudaSolver,0.33179637899957015,float64,64,float64,4.0502487670845966e-05,24689.84147657203,24689.84147657203,24689.84147657203
8192,float32,True,xn,float32,4,float64,False,CudaSolver,0.3223667189995467,float64,64,float64,3.9351406127874355e-05,25412.05253887117,101648.21015548467,406592.8406219387
8192,float32,True,xn,float32,16,float64,False,CudaSolver,0.4997174439995433,float64,64,float64,6.10006645507255e-05,16393.264030237628,262292.22448380204,4196675.591740833
8192,float32,True,xn,float32,64,float64,False,CudaSolver,1.3964961189994938,float64,64,float64,0.0001704707176513054,5866.110108396921,375431.0469374029,24027587.003993787
4608,float32,True,xn,float32,256,float64,False,CudaSolver,2.3145279130003473,float64,64,float64,0.0005022847033420893,1990.9027556408253,509671.10544405127,130475802.99367712
648,float32,True,xn,float32,1024,float64,False,CudaSolver,2.22361266200096,float64,64,float64,0.0034315010216064198,291.4176605816253,298411.6844355843,305573564.8620383
41,float32,True,xn,float32,4096,float64,False,CudaSolver,2.1926354199968046,float64,64,float64,0.05347891268284889,18.698959081879536,76590.93639937858,313716475.49185467
3,float32,True,xn,float32,16384,float64,False,CudaSolver,2.5604426650024834,float64,64,float64,0.8534808883341611,1.1716723990759974,19196.68058646114,314518414.72857934
8192,float32,False,xn,float32,1,float64,False,CudaSolver,0.12634100599825615,float64,64,float64,1.5422486083771503e-05,64840.38919330017,64840.38919330017,64840.38919330017
8192,float32,False,xn,float32,4,float64,False,CudaSolver,0.13225926000086474,float64,64,float64,1.614492919932431e-05,61938.95232701619,247755.80930806475,991023.237232259
8192,float32,False,xn,float32,16,float64,False,CudaSolver,0.2670705849996011,float64,64,float64,3.260138977045912e-05,30673.538982259073,490776.6237161452,7852425.979458323
8192,float32,False,xn,float32,64,float64,False,CudaSolver,0.9798346829993534,float64,64,float64,0.0001196087259520695,8360.594028906615,535078.0178500233,34244993.142401494
4608,float32,False,xn,float32,256,float64,False,CudaSolver,2.139973696997913,float64,64,float64,0.0004644040141054499,2153.2974944806033,551244.1585870344,141118504.59828082
648,float32,False,xn,float32,1024,float64,False,CudaSolver,2.193919507000828,float64,64,float64,0.003385678251544488,295.36179332569986,302450.47636551666,309709287.79828906
41,float32,False,xn,float32,4096,float64,False,CudaSolver,2.215802286998951,float64,64,float64,0.054043958219486606,18.503455944857688,75790.15555013709,310436477.1333615
3,float32,False,xn,float32,16384,float64,False,CudaSolver,2.629707033000159,float64,64,float64,0.8765690110000529,1.1408114905398357,18691.055461004667,306234252.6731005
8192,float32,True,split,float32,1,float64,True,CudaSolver,0.35219926799982204,float64,64,float64,4.2993074707009526e-05,23259.559982970037,23259.559982970037,23259.559982970037
8192,float32,True,split,float32,4,float64,True,CudaSolver,0.3525464960002864,float64,64,float64,4.3035460937534964e-05,23236.65131532989,92946.60526131956,371786.42104527826
8192,float32,True,split,float32,16,float64,True,CudaSolver,0.45949446599843213,float64,64,float64,5.6090633056449235e-05,17828.288708982956,285252.6193437273,4564041.909499637
8192,float32,True,split,float32,64,float64,True,CudaSolver,1.2775676309975097,float64,64,float64,0.0001559530799557507,6412.18500002523,410379.8400016147,26264309.76010334
4608,float32,True,split,float32,256,float64,True,CudaSolver,2.099268330999621,float64,64,float64,0.00045557038433151494,2195.05050019298,561932.9280494029,143854829.58064714
648,float32,True,split,float32,1024,float64,True,CudaSolver,2.0604128599989053,float64,64,float64,0.0031796494753069528,314.5000754850386,322048.07729667955,329777231.15179986
41,float32,True,split,float32,4096,float64,True,CudaSolver,2.0356787419987086,float64,64,float64,0.04965070102435874,20.14070253528541,82496.31758452904,337904916.82623094
3,float32,True,split,float32,16384,float64,True,CudaSolver,2.353219689997786,float64,64,float64,0.7844065633325954,1.2748490983444143,20887.127627274884,342214699.0452717
8192,float32,False,split,float32,1,float64,True,CudaSolver,0.13616226900194306,float64,64,float64,1.6621370727776252e-05,60163.50975969047,60163.50975969047,60163.50975969047
8192,float32,False,split,float32,4,float64,True,CudaSolver,0.1377201450013672,float64,64,float64,1.6811541137862207e-05,59482.94637591817,237931.78550367267,951727.1420146907
8192,float32,False,split,float32,16,float64,True,CudaSolver,0.24906631799967727,float64,64,float64,3.040360327144498e-05,32890.838334915345,526253.4133586455,8420054.613738328
8192,float32,False,split,float32,64,float64,True,CudaSolver,0.9051943249978649,float64,64,float64,0.00011049735412571593,9049.99045372862,579199.3890386317,37068760.89847243
4608,float32,False,split,float32,256,float64,True,CudaSolver,1.9711224450002192,float64,64,float64,0.00042776094726567254,2337.754314394958,598465.1044851092,153207066.74818796
648,float32,False,split,float32,1024,float64,True,CudaSolver,2.0664425210015906,float64,64,float64,0.003188954507718504,313.5823974846969,321108.37502432964,328814976.02491355
41,float32,False,split,float32,4096,float64,True,CudaSolver,2.0850278489997436,float64,64,float64,0.050854337780481554,19.66400593626078,80543.76831492415,329907275.0179293
3,float32,False,split,float32,16384,float64,True,CudaSolver,2.4814682630021707,float64,64,float64,0.8271560876673902,1.2089616638378806,19807.627900319836,324528175.5188402
