batch,charge_t,compound,form,mass_t,n,pos_t,scalar,solver,time,time_t,tpb,vel_t,steptime,fps,pups,ops
8192,float64,True,split,float64,4,float64,True,NumbaJitSolver,1.4980984329995408,float64,1,float64,0.00018287334387201426,5468.265515502686,21873.062062010744,87492.24824804298
8192,float64,True,split,float64,9,float64,True,NumbaJitSolver,0.6438166750012897,float64,1,float64,7.859090271011837e-05,12724.119020346265,114517.07118311638,1030653.6406480474
8192,float64,True,split,float64,16,float64,True,NumbaJitSolver,0.9199262969996198,float64,1,float64,0.0001122956905517114,8905.061227968556,142480.9796474969,2279695.6743599502
8192,float64,True,split,float64,36,float64,True,NumbaJitSolver,1.793372725998779,float64,1,float64,0.00021891756909164783,4567.929399861731,164445.45839502232,5920036.502220804
4608,float64,True,split,float64,64,float64,True,NumbaJitSolver,1.829343326997332,float64,1,float64,0.00039699290950462936,2518.9366763446915,161211.94728606025,10317564.626307856
911,float64,True,split,float64,144,float64,True,NumbaJitSolver,0.9662963310001942,float64,1,float64,0.001060698497255976,942.7749757230703,135759.5965041221,19549381.896593582
288,float64,True,split,float64,256,float64,True,NumbaJitSolver,0.6300852749991463,float64,1,float64,0.002187796093747036,457.080987966891,117012.73291952409,29955259.627398167
57,float64,True,split,float64,576,float64,True,NumbaJitSolver,0.3952664979988185,float64,1,float64,0.006934499964891553,144.20650444341572,83062.94655940746,47844257.2182187
18,float64,True,split,float64,1024,float64,True,NumbaJitSolver,0.30454001700127264,float64,1,float64,0.016918889833404036,59.10553291892927,60524.06570898357,61976643.28599918
4,float64,True,split,float64,2304,float64,True,NumbaJitSolver,0.2665927070011094,float64,1,float64,0.06664817675027734,15.004161385342604,34569.58783182936,79648330.36453485
2,float64,True,split,float64,4096,float64,True,NumbaJitSolver,0.404936416001874,float64,1,float64,0.202468208000937,4.939047023102867,20230.336606629342,82863458.74075378
8192,int32,True,split,int32,4,float32,True,NumpySolver,0.5249272000000929,float32,1,float32,6.407802734376133e-05,15605.973552139327,62423.89420855731,249695.57683422923
8192,int32,True,split,int32,9,float32,True,NumpySolver,0.525704619998578,float32,1,float32,6.417292724592016e-05,15582.895200772935,140246.05680695642,1262214.5112626078
8192,int32,True,split,int32,16,float32,True,NumpySolver,0.5283801549994678,float32,1,float32,6.449953063958347e-05,15503.988790056379,248063.82064090206,3969021.130254433
8192,int32,True,split,int32,36,float32,True,NumpySolver,0.6175660640001297,float32,1,float32,7.538648242189083e-05,13264.977591123401,477539.19328044244,17191410.958095927
4608,int32,True,split,int32,64,float32,True,NumpySolver,0.45194839000032516,float32,1,float32,9.807907769104279e-05,10195.854442576252,652534.6843248801,41762219.79679233
911,int32,True,split,int32,144,float32,True,NumpySolver,0.19212572999822441,float32,1,float32,0.00021089542261056466,4741.686602874166,682802.8708138799,98323613.3971987
288,int32,True,split,int32,256,float32,True,NumpySolver,0.1555917129990121,float32,1,float32,0.000540249003468792,1850.9983240677388,473855.57096134115,121307026.16610333
57,int32,True,split,int32,576,float32,True,NumpySolver,0.31327666400102316,float32,1,float32,0.0054960818245793535,181.94780061822235,104801.93315609607,60365913.497911334
18,int32,True,split,int32,1024,float32,True,NumpySolver,0.3577134309998655,float32,1,float32,0.019872968388881418,50.31960905042664,51527.27966763688,52763934.37966017
4,int32,True,split,int32,2304,float32,True,NumpySolver,0.43282689500119886,float32,1,float32,0.10820672375029972,9.241569889017457,21292.57702429622,49058097.46397849
2,int32,True,split,int32,4096,float32,True,NumpySolver,0.8446317220004858,float32,1,float32,0.4223158610002429,2.36789591002225,9698.901647451135,39726701.14795985
8192,float32,True,split,float32,4,float32,True,NumpySolver,0.4489913659999729,float32,1,float32,5.480851635741857e-05,18245.339711054698,72981.35884421879,291925.43537687516
8192,float32,True,split,float32,9,float32,True,NumpySolver,0.44968565800081706,float32,1,float32,5.489326879892786e-05,18217.16982573884,163954.52843164958,1475590.7558848462
8192,float32,True,split,float32,16,float32,True,NumpySolver,0.46798838900213013,float32,1,float32,5.712748889186159e-05,17504.70779300192,280075.3246880307,4481205.195008491
8192,float32,True,split,float32,36,float32,True,NumpySolver,0.5454876110015903,float32,1,float32,6.658784313984256e-05,15017.75628773376,540639.2263584153,19463012.148902953
4608,float32,True,split,float32,64,float32,True,NumpySolver,0.45238238999809255,float32,1,float32,9.817326171833606e-05,10186.07289293341,651908.6651477382,41722154.56945524
911,float32,True,split,float32,144,float32,True,NumpySolver,0.2116225019999547,float32,1,float32,0.00023229692864978562,4304.835220217721,619896.2717113518,89265063.12643465
288,float32,True,split,float32,256,float32,True,NumpySolver,0.17917462599871214,float32,1,float32,0.0006221341180510839,1607.3704543525603,411486.83631425543,105340630.09644939
57,float32,True,split,float32,576,float32,True,NumpySolver,0.2773630759984371,float32,1,float32,0.004866018877165564,205.50680653801655,118371.92056589753,68182226.24595697
18,float32,True,split,float32,1024,float32,True,NumpySolver,0.39634758999818587,float32,1,float32,0.02201931055545477,45.414682602415695,46504.63498487367,47620746.22451064
4,float32,True,split,float32,2304,float32,True,NumpySolver,0.49563610699988203,float32,1,float32,0.12390902674997051,8.070437047478771,18594.28695739109,42841237.149829075
2,float32,True,split,float32,4096,float32,True,NumpySolver,0.8522711730001902,float32,1,float32,0.4261355865000951,2.346670946243014,9611.964195811386,39370605.34604344
8192,float64,True,split,float64,4,float32,True,NumpySolver,0.4975743799986958,float32,1,float32,6.0739060058434546e-05,16463.87018564234,65855.48074256936,263421.92297027743
8192,float64,True,split,float64,9,float32,True,NumpySolver,0.5433536900018225,float32,1,float32,6.63273547365506e-05,15076.73574458015,135690.62170122136,1221215.5953109923
8192,float64,True,split,float64,16,float32,True,NumpySolver,0.5627430179993098,float32,1,float32,6.869421606436887e-05,14557.2663506774,232916.2616108384,3726660.1857734146
8192,float64,True,split,float64,36,float32,True,NumpySolver,0.6108303199980583,float32,1,float32,7.456424804663797e-05,13411.25306292268,482805.1102652165,17380983.969547793
4608,float64,True,split,float64,64,float32,True,NumpySolver,0.43606108899984974,float32,1,float32,9.463131271698128e-05,10567.326726099122,676308.9104703438,43283770.270102
911,float64,True,split,float64,144,float32,True,NumpySolver,0.1946298000002571,float32,1,float32,0.00021364412733288374,4680.680964573753,674018.0588986204,97058600.48140134
288,float64,True,split,float64,256,float32,True,NumpySolver,0.15690162699684151,float32,1,float32,0.0005447973159612553,1835.5450195924197,469899.52501565946,120294278.40400882
57,float64,True,split,float64,576,float32,True,NumpySolver,0.2872355210020032,float32,1,float32,0.005039219666701811,198.44342301801342,114303.41165837573,65838765.11522442
18,float64,True,split,float64,1024,float32,True,NumpySolver,0.39231532600024366,float32,1,float32,0.021795295888902427,45.88146015990418,46982.61520374188,48110197.968631685
4,float64,True,split,float64,2304,float32,True,NumpySolver,0.48167198000010103,float32,1,float32,0.12041799500002526,8.304406662806421,19133.352951105997,44083245.19934822
2,float64,True,split,float64,4096,float32,True,NumpySolver,0.8855521660007071,float32,1,float32,0.44277608300035354,2.2584779042801224,9250.725495931381,37890971.63133494
8192,int32,True,split,int32,4,float64,True,NumpySolver,0.41072461700241547,float64,1,float64,5.013728234892767e-05,19945.2374191436,79780.9496765744,319123.7987062976
8192,int32,True,split,int32,9,float64,True,NumpySolver,0.43317563199889264,float64,1,float64,5.2877884765489824e-05,18911.497773311825,170203.47995980643,1531831.3196382578
8192,int32,True,split,int32,16,float64,True,NumpySolver,0.5254795389992069,float64,1,float64,6.414545153798912e-05,15589.569891916124,249433.118270658,3990929.892330528
8192,int32,True,split,int32,36,float64,True,NumpySolver,0.6701465559999633,float64,1,float64,8.180499951171427e-05,12224.191748290426,440070.90293845534,15842552.505784392
4608,int32,True,split,int32,64,float64,True,NumpySolver,0.603270204999717,float64,1,float64,0.0001309180132377858,7638.36828308496,488855.57011743746,31286756.487515997
911,int32,True,split,int32,144,float64,True,NumpySolver,0.3942376150007476,float64,1,float64,0.00043275259604911925,2310.7891417166584,332753.6364071988,47916523.64263663
288,int32,True,split,int32,256,float64,True,NumpySolver,0.38904325700059417,float64,1,float64,0.0013508446423631743,740.2775779238352,189511.05994850182,48514831.346816465
57,int32,True,split,int32,576,float64,True,NumpySolver,0.6876929870013555,float64,1,float64,0.012064789245637815,82.88582416485752,47742.23471895793,27499527.198119767
18,int32,True,split,int32,1024,float64,True,NumpySolver,0.8705700729988166,float64,1,float64,0.04836500405548981,20.676107022604334,21172.33359114684,21680469.597334363
4,int32,True,split,int32,2304,float64,True,NumpySolver,1.124633327999618,float64,1,float64,0.2811583319999045,3.556714797982013,8194.670894550558,18880521.741044484
2,int32,True,split,int32,4096,float64,True,NumpySolver,1.7380695719984942,float64,1,float64,0.8690347859992471,1.1507019236867078,4713.275079420755,19305574.725307412
8192,float32,True,split,float32,4,float64,True,NumpySolver,0.41188110299844993,float64,1,float64,5.027845495586547e-05,19889.234879588126,79556.9395183525,318227.75807341
8192,float32,True,split,float32,9,float64,True,NumpySolver,0.419940953997866,float64,1,float64,5.126232348606763e-05,19507.504381298397,175567.53943168558,1580107.8548851702
8192,float32,True,split,float32,16,float64,True,NumpySolver,0.49978152599942405,float64,1,float64,6.100848706047657e-05,16391.16208550982,262258.5933681571,4196137.493890514
8192,float32,True,split,float32,36,float64,True,NumpySolver,0.6540026270013186,float64,1,float64,7.98343050538719e-05,12525.943569311508,450933.9684952143,16233622.865827715
4608,float32,True,split,float32,64,float64,True,NumpySolver,0.5985168340012024,float64,1,float64,0.0001298864657120665,7699.031569746529,492738.0204637779,31535233.309681784
911,float32,True,split,float32,144,float64,True,NumpySolver,0.3908687450020807,float64,1,float64,0.00042905460483214124,2330.7056694828607,335621.61640553194,48329512.7623966
288,float32,True,split,float32,256,float64,True,NumpySolver,0.3813688509981148,float64,1,float64,0.0013241973992990097,755.1744177487208,193324.65094367252,49491110.641580164
57,float32,True,split,float32,576,float64,True,NumpySolver,0.7044236120018468,float64,1,float64,0.01235830898248854,80.91721945267582,46608.31840474127,26846391.401130974
18,float32,True,split,float32,1024,float64,True,NumpySolver,0.8970692260008946,float64,1,float64,0.04983717922227192,20.065341088829246,20546.90927496115,21040035.097560216
4,float32,True,split,float32,2304,float64,True,NumpySolver,1.1760412119983812,float64,1,float64,0.2940103029995953,3.4012413503800802,7836.460071275705,18055204.004219223
2,float32,True,split,float32,4096,float64,True,NumpySolver,1.7815220289994613,float64,1,float64,0.8907610144997307,1.1226355708457,4598.315298183988,18834699.461361613
8192,float64,True,split,float64,4,float64,True,NumpySolver,0.42474862699964433,float64,1,float64,5.184919763179252e-05,19286.701543609368,77146.80617443747,308587.2246977499
8192,float64,True,split,float64,9,float64,True,NumpySolver,0.4118843319993175,float64,1,float64,5.027884912101044e-05,19889.078956306534,179001.7106067588,1611015.3954608291
8192,float64,True,split,float64,16,float64,True,NumpySolver,0.4607179900012852,float64,1,float64,5.623998901382876e-05,17780.94230697861,284495.07691165776,4551921.230586524
8192,float64,True,split,float64,36,float64,True,NumpySolver,0.6243654089994379,float64,1,float64,7.62164805907517e-05,13120.521864156275,472338.7871096259,17004196.33594653
4608,float64,True,split,float64,64,float64,True,NumpySolver,0.5851164550003887,float64,1,float64,0.0001269783973525149,7875.355342718808,504022.7419340037,32257455.483776238
911,float64,True,split,float64,144,float64,True,NumpySolver,0.38348775200211094,float64,1,float64,0.00042095252689584075,2375.56478725554,342081.3293647978,49259711.42853089
288,float64,True,split,float64,256,float64,True,NumpySolver,0.37270314199849963,float64,1,float64,0.001294108131939235,772.7329543177271,197819.63630533815,50641826.89416657
57,float64,True,split,float64,576,float64,True,NumpySolver,0.7129584260001138,float64,1,float64,0.012508042561405506,79.94856070330096,46050.37096510135,26525013.675898377
18,float64,True,split,float64,1024,float64,True,NumpySolver,0.8799929110027733,float64,1,float64,0.04888849505570963,20.454710231118295,20945.623276665134,21448318.235305097
4,float64,True,split,float64,2304,float64,True,NumpySolver,1.182243038998422,float64,1,float64,0.2955607597496055,3.3833990711323945,7795.351459889037,17960489.76358434
2,float64,True,split,float64,4096,float64,True,NumpySolver,1.7668562990002101,float64,1,float64,0.8834281495001051,1.1319539688268458,4636.483456314761,18991036.23706526
8192,int32,True,split,int32,4,float32,True,PythonSolver,1.3494204830021772,float32,1,float32,0.0001647241800539767,6070.754152015331,24283.016608061323,97132.0664322453
1619,int32,True,split,int32,9,float32,True,PythonSolver,1.12774524100314,float32,1,float32,0.0006965690185318963,1435.607920242593,12920.471282183338,116284.24153965004
512,int32,True,split,int32,16,float32,True,PythonSolver,1.0357536930023343,float32,1,float32,0.0020229564316451842,494.3260192641631,7909.21630822661,126547.46093162576
